experiment_id,max_genes,num_robots,topology,robot_speed,msg_limit,migration_frequency,fitness_score_mean,fitness_score_std,cpu_util_core0_mean,cpu_util_core0_std,cpu_util_core1_mean,cpu_util_core1_std,latency_mean,latency_std,throughput_mean,throughput_std,final_fitness_score,fitness_rate_change,rssi_mean,rssi_std,gene_variance,fitness_spread_mean,fitness_spread_std,msg_rate,msg_variance,jitter_ms,success_ratio,error_rate
2507262019,10,3,0,0,0,0,30.493405405405408,56.50783836063978,12.872222222222222,22.344441913362154,44.67777777777778,39.122448592348555,14.808823529411764,8.457545166125335,0.3270355731225297,0.823374069386441,13.012,-5.741385866551662,-19.642241379310345,2.355058045325891,2.132779073141435,1.1481481481481481,0.3620139928982457,0.18888888888888888,0.2666666666666666,10.546007893443031,0.17721518987341772,0.0
2507251743,10,8,0,0,1,0,21.841282828282825,47.68617109086184,9.016632016632016,12.237737650387958,47.49064449064449,38.437888423517315,33.83116883116883,28.067695085706134,0.442185628742515,1.7238020253733641,6.007,-4.946506734959392,-4.583324238786424,1.1834743134166983,1.290786420656515,1.72,1.69607389776114,0.09583333333333334,0.2545454545454545,14.220475992997377,0.23545706371191136,0.003246753246753247
2507250858,10,8,1,1,1,0,27.76383695652174,49.938081497975055,8.035269709543568,12.08634909898313,42.74688796680498,38.44095616497118,15.764227642276422,11.569519947543487,0.26985585585585586,0.8440806337454647,7.035,-4.978242038143974,-4.233041788143829,1.4722379391000116,1.925271660741824,1.3103448275862069,0.6037648712076857,0.09583333333333334,1.3607142857142862,7.572994737966605,0.30128205128205127,0.0
2507241512,10,8,1,1,0,0,28.113604166666665,49.23918283012532,8.882474226804124,12.026855368877632,41.98762886597938,37.381325324317636,14.321969696969697,9.812235819166869,0.4029396984924623,1.148865327748093,11.006,-5.713053626234317,-4.661957090528519,1.265950668854693,1.9987503336114005,1.6206896551724137,1.1775820597262694,0.18333333333333332,5.662337662337664,9.057899767586868,0.14527027027027026,0.0
2507301247,10,3,0,1,0,0,42.72014705882353,56.288075132564565,10.629834254143647,18.06841917930405,42.569060773480665,38.37695972124793,10.225806451612904,5.138792850653245,0.30621676891615546,0.7790030159226523,24.951,-5.976611891180346,-16.979166666666668,3.2778441094185244,2.7996445163543284,1.3333333333333333,0.6582805886043832,0.1722222222222222,1.0666666666666669,6.6950838783195,0.14492753623188406,0.0
2507301257,10,3,0,1,0,0,27.212,34.33175258750607,8.659340659340659,11.95961877865778,40.2967032967033,37.364856151998595,11.771428571428572,6.089124133421435,0.34,0.9116966600794373,16.004,-3.8530990419692497,-17.008474576271187,2.7811581645802623,1.8372283096514377,1.375,0.49453535504684026,0.19444444444444445,0.266666666666667,7.487910433163414,0.12987012987012986,0.0
2507181423,10,13,0,1,1,0,26.12546590909091,48.77740405450022,11.416772554002542,13.203212010039254,48.02541296060991,38.42704815887587,40.77111111111111,37.45874777930282,0.57998907998908,2.526265930585697,9.987,-5.4707533323095845,-2.9072604350382125,0.5800728777611744,1.8381176121504994,1.8148148148148149,2.038797478097115,0.10128205128205128,0.17866004962779147,14.78936682284456,0.16108786610878661,0.03
2507301305,10,3,0,1,0,0,35.03819444444444,48.08564051108305,11.712707182320441,20.3181720488883,48.25966850828729,38.299462977096006,13.878787878787879,8.896870930518906,0.30487475915221585,0.7845178619956595,19.026,-5.81051705849163,-17.845833333333335,2.65058822487634,2.5355296411018275,1.2,0.41039134083406165,0.18333333333333335,0.8,9.950682528473708,0.3076923076923077,0.0
2507261249,10,8,1,0,0,0,31.438616822429903,42.74394169268039,9.179166666666667,12.07877688669825,41.11666666666667,37.62249212517848,19.51851851851852,12.458600110635087,0.4321875,1.1900576895974644,17.99,-4.352933533965154,-4.833976833976833,0.9759104581700782,1.857171024268467,2.7586206896551726,2.081468787964628,0.20625000000000002,11.19707792207792,13.199018806734395,0.1632047477744807,0.0
2507250856,10,8,1,1,1,0,30.007416666666668,42.74509668270778,8.130434782608695,12.068337797578593,46.37267080745342,37.836866455666474,14.348484848484848,9.684318676145613,0.28168273444347064,0.9065956995332406,12.026,-4.886057570639266,-4.661891679748822,1.2592219819004886,2.231991271741399,1.3333333333333333,0.7337993857053428,0.10208333333333333,1.6155844155844157,7.407059785956408,0.31213872832369943,0.0
2507250943,10,8,0,1,1,0,23.616138613861388,48.70366665560813,8.939958592132506,12.158979640183546,49.14492753623188,37.02196990081784,29.92358803986711,22.475411937264298,0.43592436974789917,1.6673839225047657,5.03,-5.745581373780534,-4.887649905322954,1.0801487512198655,1.5488434848580586,2.16,2.1733231083604054,0.09375,0.23863636363636367,14.0976299426423,0.21264367816091953,0.0
2507301249,10,3,0,1,0,0,21.620368421052632,43.734649810840054,10.762430939226519,18.03280722128217,42.110497237569064,38.36765058507033,14.985714285714286,8.691980073512807,0.33035156250000003,0.8895584083556417,8.011,-4.567703429558351,-17.758333333333333,3.321720590840809,1.2878757351131789,1.3043478260869565,0.4704719688969647,0.19444444444444445,0.2666666666666666,10.48968817277749,0.22093023255813954,0.0
2507270842,10,3,1,0,1,0,31.5306,54.83913310049489,7.6722222222222225,12.11897747938629,37.48888888888889,37.70948769800096,9.928571428571429,5.823880357423426,0.12028169014084505,0.4053388298860444,11.088,-5.774850303951364,-16.375,4.286326650390303,2.106298625852843,1.0476190476190477,0.21821789023599236,0.08888888888888889,1.4666666666666666,5.926302518361627,0.3684210526315789,0.0
2507251801,10,8,0,0,1,0,19.467633663366335,49.95055902224174,8.856548856548857,12.212451114803379,42.40748440748441,37.49917035349286,37.19269102990033,29.432115334572067,0.44219557195571957,1.7449923538396495,3.05,-5.5730651242998,-4.811002661934339,0.981494516480373,1.007463054510397,2.0,1.9790570145063193,0.09791666666666667,0.23863636363636367,19.00461720774235,0.18731117824773413,0.0
2507261529,10,3,0,0,0,1,36.704054054054055,41.10698819675442,11.220994475138122,19.23555160821211,41.49171270718232,38.33690110708979,22.014705882352942,10.69592284863001,0.32322265625,0.8437389791898209,23.962,-3.8728499005399257,-18.156779661016948,1.7750050419335535,2.6153215000073264,1.4761904761904763,0.6015852075182383,0.18888888888888888,0.2666666666666666,10.174609915377268,0.2441860465116279,0.0
2507301431,10,3,0,1,0,1,28.45488888888889,45.06818696456533,18.43888888888889,30.55778734584065,49.52777777777778,39.91183447734506,16.424242424242426,7.4215084638359,0.30368316831683173,0.7479500414452014,13.054,-5.43421183585313,-16.94396551724138,2.7193439222009306,2.1033651086273606,1.2,0.408248290463863,0.18333333333333335,2.3999999999999995,8.227381264906567,0.21794871794871795,0.0
2507250854,10,8,1,1,1,0,27.489777777777775,49.21939467646325,7.991752577319588,12.068328796426432,42.101030927835055,37.79632370630576,15.136363636363637,11.031372837318095,0.2907356948228883,0.9817361727096231,9.077,-5.0957740221569034,-4.311115935735996,1.4434092168442458,1.8176119992329802,1.6785714285714286,1.3348205990866457,0.1,1.433766233766234,10.445800055362094,0.2484076433121019,0.0
2507301251,10,3,0,1,0,0,38.23986486486486,43.09197448749861,13.966666666666667,24.150806456803178,45.827777777777776,39.021241966947684,11.852941176470589,7.061065637478996,0.32263157894736844,0.8222436760650383,24.969,-4.00468011161847,-17.2827868852459,2.7566115257368304,3.0574893780487793,1.35,0.5871429486123998,0.18888888888888888,1.066666666666667,8.926379667248021,0.2073170731707317,0.0
2507251745,10,8,0,0,1,0,23.93505050505051,46.66289797839737,8.827442827442827,12.210879520148366,41.53638253638254,37.39940990247521,25.425087108013937,19.26318814182872,0.44327377153797065,1.704961190172637,8.017,-5.549719424621876,-4.669160997732426,1.07730549696955,1.5047359738139736,2.4,2.3804761428476167,0.09583333333333334,0.1113636363636364,13.194669952984317,0.13087248322147652,0.0
2507241327,10,8,0,1,0,0,23.304533333333335,51.50210035094658,10.537344398340249,12.379802795579678,46.35477178423236,38.81365294503229,28.976435935198822,33.06366485420803,0.6525955414012738,2.5142866713996104,7.017,-5.585841144918983,-4.682109940750494,0.9411135063762913,1.5346854379454338,3.0,1.7937088125857623,0.20208333333333334,1.1295454545454542,19.03436411419014,0.1006993006993007,0.0029455081001472753
2507261531,10,3,0,0,0,1,31.472837837837837,44.526889344475826,12.661111111111111,22.405646706692647,44.47222222222222,39.446226824331355,22.08823529411765,9.308534511392244,0.332962962962963,0.9218590957623962,17.967,-5.201600181519577,-18.36111111111111,1.8426720412412865,2.3595761598256795,1.4090909090909092,0.5903260526902471,0.18333333333333332,0.2666666666666668,11.851494718476962,0.15789473684210525,0.0
2507241518,10,8,1,1,0,0,30.070711340206184,45.59603910313892,8.946169772256729,12.006447128243918,48.02277432712215,38.06853258532567,14.719101123595506,10.25244012478454,0.39977859778597785,1.124890892567659,13.97,-4.883419502630323,-4.560269427968232,1.2294657982073736,2.141194733986575,2.2142857142857144,1.3705133630530124,0.18541666666666667,7.781493506493506,10.326348941846089,0.1935483870967742,0.0
2507181421,10,13,0,1,1,0,24.03063157894737,44.318229857394805,10.696040868454661,12.818707243906346,50.475095785440615,37.71601490774848,42.613425925925924,38.80430272428598,0.5664881281060188,2.5056017069975876,9.022,-4.668664814525656,-2.8542926021876798,0.6668309450162951,1.4865302905994755,1.962962962962963,2.1209845587781864,0.10128205128205128,0.25012406947890825,16.303315230161072,0.176033934252386,0.02199074074074074
2507301334,10,3,0,1,0,1,35.07022222222222,56.852612276261496,10.088397790055248,15.944449684827475,46.14364640883978,38.33262790607227,20.71212121212121,9.562370403771638,0.31194174757281556,0.7961146631681502,15.022,-6.671504344803619,-16.754166666666666,3.1059987294499396,2.800527127174251,1.2608695652173914,0.44897775854487953,0.18333333333333335,0.8,9.525789595594812,0.27906976744186046,0.0
